time_s,radius_m,pressure_Pa,damage,tension_Npm
28.56,5.314414137592405e-5,2.187779747649344,0.9182170364622674,5.813383810423017e-5
28.59,5.314414137592405e-5,2.1877797476493446,0.9182170364622674,5.813383810423017e-5
28.62,5.314414137592404e-5,2.1877797476493446,0.9182170364622675,5.8133838104229945e-5
28.65,5.314414137592404e-5,2.187779747649344,0.9182170364622673,5.8133838104230114e-5
28.68,5.314414137592404e-5,2.187779747649344,0.9182170364622674,5.8133838104230026e-5
28.71,5.314414137592404e-5,2.187779747649344,0.9182170364622674,5.8133838104230026e-5
28.74,5.314414137592405e-5,2.187779747649344,0.9182170364622675,5.8133838104230094e-5
28.77,5.314414137592404e-5,2.1877797476493437,0.9182170364622675,5.8133838104229945e-5
28.8,5.314414137592404e-5,2.1877797476493437,0.9182170364622674,5.8133838104230026e-5
28.83,5.3144141375924034e-5,2.1877797476493437,0.9182170364622674,5.8133838104230026e-5
28.86,5.314414137592404e-5,2.1877797476493437,0.9182170364622674,5.8133838104230026e-5
28.89,5.314414137592404e-5,2.1877797476493432,0.9182170364622674,5.8133838104230026e-5
28.92,5.3144141375924034e-5,2.1877797476493432,0.9182170364622674,5.8133838104230026e-5
28.95,5.314414137592404e-5,2.1877797476493437,0.9182170364622674,5.8133838104230026e-5
28.98,5.314414137592404e-5,2.1877797476493437,0.9182170364622674,5.8133838104230026e-5
29.01,5.314414137592404e-5,2.1877797476493432,0.9182170364622674,5.8133838104230026e-5
29.04,5.314414137592404e-5,2.1877797476493432,0.9182170364622674,5.8133838104230026e-5
29.07,5.3144141375924034e-5,2.1877797476493432,0.9182170364622673,5.8133838104230114e-5
29.1,5.3144141375924034e-5,2.1877797476493432,0.9182170364622673,5.8133838104230114e-5
29.13,5.314414137592404e-5,2.1877797476493432,0.9182170364622674,5.8133838104230026e-5
29.16,5.3144141375924034e-5,2.1877797476493432,0.9182170364622674,5.8133838104230026e-5
29.19,5.314414137592404e-5,2.1877797476493432,0.9182170364622674,5.8133838104230026e-5
29.22,5.3144141375924034e-5,2.1877797476493432,0.9182170364622673,5.8133838104230114e-5
29.25,5.3144141375924034e-5,2.187779747649343,0.9182170364622674,5.8133838104230026e-5
29.28,5.3144141375924034e-5,2.187779747649343,0.9182170364622674,5.8133838104230026e-5
29.31,5.3144141375924034e-5,2.187779747649343,0.9182170364622675,5.8133838104229945e-5
29.34,5.3144141375924034e-5,2.187779747649343,0.9182170364622674,5.8133838104230026e-5
29.37,5.314414137592404e-5,2.187779747649343,0.9182170364622674,5.8133838104230026e-5
29.4,5.3144141375924034e-5,2.1877797476493424,0.9182170364622674,5.8133838104230026e-5
29.43,5.3144141375924034e-5,2.1877797476493424,0.9182170364622674,5.8133838104230026e-5
29.46,5.3144141375924034e-5,2.187779747649343,0.9182170364622674,5.8133838104230026e-5
29.49,5.3144141375924034e-5,2.1877797476493424,0.9182170364622674,5.8133838104230026e-5
29.52,5.314414137592404e-5,2.1877797476493424,0.9182170364622674,5.8133838104230026e-5
29.55,5.3144141375924034e-5,2.1877797476493424,0.9182170364622674,5.8133838104230026e-5
29.58,5.314414137592404e-5,2.187779747649343,0.9182170364622674,5.8133838104230026e-5
29.61,5.3144141375924034e-5,2.187779747649343,0.9182170364622674,5.8133838104230026e-5
29.64,5.3144141375924034e-5,2.1877797476493424,0.9182170364622674,5.8133838104230026e-5
29.67,5.3144141375924034e-5,2.1877797476493424,0.9182170364622674,5.8133838104230026e-5
29.7,5.3144141375924034e-5,2.1877797476493424,0.9182170364622674,5.8133838104230026e-5
29.73,5.3144141375924034e-5,2.1877797476493424,0.9182170364622673,5.8133838104230114e-5
29.76,5.3144141375924034e-5,2.187779747649342,0.9182170364622674,5.8133838104230026e-5
29.79,5.3144141375924034e-5,2.187779747649342,0.9182170364622674,5.8133838104230026e-5
29.82,5.3144141375924034e-5,2.187779747649342,0.9182170364622674,5.8133838104230026e-5
29.85,5.3144141375924034e-5,2.187779747649342,0.9182170364622675,5.8133838104229945e-5
29.88,5.3144141375924034e-5,2.1877797476493415,0.9182170364622673,5.8133838104230114e-5
29.91,5.3144141375924034e-5,2.1877797476493415,0.9182170364622674,5.8133838104230026e-5
29.94,5.314414137592403e-5,2.1877797476493415,0.9182170364622674,5.813383810422984e-5
29.97,5.3144141375924034e-5,2.187779747649342,0.9182170364622675,5.8133838104229945e-5
30.0,5.314414137592403e-5,2.1877797476493415,0.9182170364622674,5.813383810422984e-5
30.03,5.3144141375924034e-5,2.1877797476493415,0.9182170364622674,5.8133838104230026e-5
30.06,5.3144141375924034e-5,2.1877797476493415,0.9182170364622674,5.8133838104230026e-5
30.09,5.314414137592403e-5,2.1877797476493415,0.9182170364622674,5.813383810422984e-5
30.12,5.314414137592403e-5,2.1877797476493415,0.9182170364622674,5.813383810422984e-5
30.15,5.314414137592403e-5,2.1877797476493415,0.9182170364622674,5.813383810422984e-5
30.18,5.314414137592403e-5,2.1877797476493415,0.9182170364622674,5.813383810422984e-5
30.21,5.3144141375924034e-5,2.1877797476493415,0.9182170364622674,5.8133838104230026e-5
30.24,5.314414137592403e-5,2.1877797476493415,0.9182170364622674,5.813383810422984e-5
30.27,5.314414137592403e-5,2.187779747649341,0.9182170364622673,5.813383810422993e-5
30.3,5.3144141375924034e-5,2.187779747649341,0.9182170364622674,5.8133838104230026e-5
30.33,5.314414137592403e-5,2.187779747649341,0.9182170364622674,5.813383810422984e-5
30.36,5.3144141375924034e-5,2.187779747649341,0.9182170364622674,5.8133838104230026e-5
30.39,5.314414137592403e-5,2.1877797476493406,0.9182170364622674,5.813383810422984e-5
30.42,5.314414137592403e-5,2.1877797476493406,0.9182170364622674,5.813383810422984e-5
30.45,5.3144141375924034e-5,2.187779747649341,0.9182170364622674,5.8133838104230026e-5
30.48,5.314414137592403e-5,2.187779747649341,0.9182170364622675,5.813383810422977e-5
30.51,5.314414137592403e-5,2.187779747649341,0.9182170364622675,5.813383810422977e-5
30.54,5.314414137592403e-5,2.1877797476493406,0.9182170364622674,5.813383810422984e-5
30.57,5.314414137592403e-5,2.1877797476493406,0.9182170364622674,5.813383810422984e-5
30.6,5.314414137592403e-5,2.1877797476493406,0.9182170364622674,5.813383810422984e-5
30.63,5.314414137592403e-5,2.187779747649341,0.9182170364622675,5.813383810422977e-5
30.66,5.314414137592403e-5,2.1877797476493406,0.9182170364622674,5.813383810422984e-5
30.69,5.3144141375924034e-5,2.1877797476493406,0.9182170364622674,5.8133838104230026e-5
30.72,5.314414137592403e-5,2.1877797476493406,0.9182170364622674,5.813383810422984e-5
30.75,5.314414137592403e-5,2.1877797476493406,0.9182170364622674,5.813383810422984e-5
30.78,5.314414137592403e-5,2.1877797476493406,0.9182170364622674,5.813383810422984e-5
30.81,5.314414137592403e-5,2.18777974764934,0.9182170364622674,5.813383810422984e-5
30.84,5.314414137592403e-5,2.18777974764934,0.9182170364622674,5.813383810422984e-5
30.87,5.314414137592403e-5,2.18777974764934,0.9182170364622674,5.813383810422984e-5
30.9,5.314414137592403e-5,2.18777974764934,0.9182170364622674,5.813383810422984e-5
30.93,5.314414137592403e-5,2.1877797476493397,0.9182170364622673,5.813383810422993e-5
30.96,5.314414137592402e-5,2.1877797476493397,0.9182170364622673,5.8133838104229714e-5
30.99,5.314414137592403e-5,2.18777974764934,0.9182170364622674,5.813383810422984e-5
31.02,5.314414137592403e-5,2.18777974764934,0.9182170364622674,5.813383810422984e-5
31.05,5.314414137592403e-5,2.18777974764934,0.9182170364622674,5.813383810422984e-5
31.08,5.314414137592403e-5,2.1877797476493397,0.9182170364622673,5.813383810422993e-5
31.11,5.314414137592402e-5,2.1877797476493397,0.9182170364622673,5.8133838104229714e-5
31.14,5.314414137592402e-5,2.1877797476493397,0.9182170364622674,5.8133838104229626e-5
31.17,5.314414137592403e-5,2.1877797476493397,0.9182170364622674,5.813383810422984e-5
31.2,5.314414137592403e-5,2.1877797476493397,0.9182170364622674,5.813383810422984e-5
31.23,5.314414137592403e-5,2.1877797476493397,0.9182170364622674,5.813383810422984e-5
31.26,5.314414137592403e-5,2.1877797476493397,0.9182170364622674,5.813383810422984e-5
31.29,5.314414137592403e-5,2.1877797476493397,0.9182170364622675,5.813383810422977e-5
31.32,5.314414137592403e-5,2.1877797476493397,0.9182170364622675,5.813383810422977e-5
31.35,5.314414137592402e-5,2.1877797476493392,0.9182170364622674,5.8133838104229626e-5
31.38,5.314414137592403e-5,2.1877797476493392,0.9182170364622674,5.813383810422984e-5
31.41,5.314414137592403e-5,2.1877797476493392,0.9182170364622674,5.813383810422984e-5
31.44,5.314414137592402e-5,2.1877797476493392,0.9182170364622674,5.8133838104229626e-5
31.47,5.314414137592403e-5,2.1877797476493392,0.9182170364622674,5.813383810422984e-5
31.5,5.314414137592402e-5,2.1877797476493392,0.9182170364622674,5.8133838104229626e-5
31.53,5.314414137592403e-5,2.1877797476493392,0.9182170364622674,5.813383810422984e-5
31.56,5.314414137592403e-5,2.1877797476493392,0.9182170364622674,5.813383810422984e-5
31.59,5.314414137592402e-5,2.1877797476493392,0.9182170364622674,5.8133838104229626e-5
31.62,5.314414137592402e-5,2.187779747649339,0.9182170364622673,5.8133838104229714e-5
31.65,5.314414137592402e-5,2.1877797476493392,0.9182170364622674,5.8133838104229626e-5
31.68,5.314414137592402e-5,2.1877797476493392,0.9182170364622674,5.8133838104229626e-5
31.71,5.314414137592403e-5,2.1877797476493392,0.9182170364622675,5.813383810422977e-5
31.74,5.314414137592402e-5,2.187779747649339,0.9182170364622673,5.8133838104229714e-5
31.77,5.314414137592402e-5,2.187779747649339,0.9182170364622674,5.8133838104229626e-5
31.8,5.314414137592402e-5,2.187779747649339,0.9182170364622674,5.8133838104229626e-5
31.83,5.314414137592402e-5,2.187779747649339,0.9182170364622675,5.8133838104229545e-5
31.86,5.314414137592403e-5,2.187779747649339,0.9182170364622675,5.813383810422977e-5
31.89,5.314414137592403e-5,2.187779747649339,0.9182170364622674,5.813383810422984e-5
31.92,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
31.95,5.314414137592402e-5,2.187779747649339,0.9182170364622674,5.8133838104229626e-5
31.98,5.314414137592402e-5,2.187779747649339,0.9182170364622674,5.8133838104229626e-5
32.01,5.314414137592402e-5,2.187779747649339,0.9182170364622674,5.8133838104229626e-5
32.04,5.314414137592403e-5,2.1877797476493384,0.9182170364622674,5.813383810422984e-5
32.07,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.1,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.13,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.16,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.19,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.22,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.25,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.28,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.31,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.34,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.37,5.314414137592402e-5,2.187779747649338,0.9182170364622674,5.8133838104229626e-5
32.4,5.314414137592402e-5,2.187779747649338,0.9182170364622673,5.8133838104229714e-5
32.43,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.46,5.314414137592402e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.49,5.3144141375924014e-5,2.1877797476493384,0.9182170364622674,5.8133838104229626e-5
32.52,5.314414137592402e-5,2.187779747649338,0.9182170364622674,5.8133838104229626e-5
32.55,5.314414137592402e-5,2.187779747649338,0.9182170364622674,5.8133838104229626e-5
32.58,5.314414137592402e-5,2.187779747649338,0.9182170364622674,5.8133838104229626e-5
32.61,5.314414137592402e-5,2.187779747649338,0.9182170364622674,5.8133838104229626e-5
32.64,5.3144141375924014e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
32.67,5.3144141375924014e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
32.7,5.314414137592402e-5,2.1877797476493375,0.9182170364622673,5.8133838104229714e-5
32.73,5.314414137592402e-5,2.187779747649338,0.9182170364622674,5.8133838104229626e-5
32.76,5.314414137592402e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
32.79,5.3144141375924014e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
32.82,5.3144141375924014e-5,2.1877797476493375,0.9182170364622673,5.8133838104229714e-5
32.85,5.314414137592402e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
32.88,5.314414137592402e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
32.91,5.314414137592402e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
32.94,5.3144141375924014e-5,2.1877797476493375,0.9182170364622673,5.8133838104229714e-5
32.97,5.3144141375924014e-5,2.1877797476493375,0.9182170364622673,5.8133838104229714e-5
33.0,5.3144141375924014e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
33.03,5.314414137592403e-5,2.1877797476493375,0.9182170364622675,5.813383810422977e-5
33.06,5.314414137592402e-5,2.1877797476493375,0.9182170364622675,5.8133838104229545e-5
33.09,5.314414137592402e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
33.12,5.3144141375924014e-5,2.187779747649337,0.9182170364622674,5.8133838104229626e-5
33.15,5.3144141375924014e-5,2.187779747649337,0.9182170364622674,5.8133838104229626e-5
33.18,5.314414137592402e-5,2.187779747649337,0.9182170364622674,5.8133838104229626e-5
33.21,5.314414137592402e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
33.24,5.314414137592402e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
33.27,5.314414137592402e-5,2.187779747649337,0.9182170364622674,5.8133838104229626e-5
33.3,5.314414137592402e-5,2.187779747649337,0.9182170364622675,5.8133838104229545e-5
33.33,5.314414137592402e-5,2.1877797476493375,0.9182170364622675,5.8133838104229545e-5
33.36,5.3144141375924014e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
33.39,5.314414137592402e-5,2.1877797476493375,0.9182170364622674,5.8133838104229626e-5
33.42,5.314414137592402e-5,2.187779747649337,0.9182170364622674,5.8133838104229626e-5
33.45,5.314414137592402e-5,2.187779747649337,0.9182170364622675,5.8133838104229545e-5
33.48,5.314414137592402e-5,2.187779747649337,0.9182170364622674,5.8133838104229626e-5
33.51,5.3144141375924014e-5,2.187779747649337,0.9182170364622674,5.8133838104229626e-5
33.54,5.314414137592402e-5,2.187779747649337,0.9182170364622674,5.8133838104229626e-5
33.57,5.314414137592402e-5,2.1877797476493366,0.9182170364622675,5.8133838104229545e-5
33.6,5.314414137592402e-5,2.1877797476493366,0.9182170364622675,5.8133838104229545e-5
33.63,5.3144141375924014e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.66,5.314414137592402e-5,2.187779747649337,0.9182170364622674,5.8133838104229626e-5
33.69,5.3144141375924014e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.72,5.314414137592402e-5,2.1877797476493366,0.9182170364622675,5.8133838104229545e-5
33.75,5.314414137592402e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.78,5.3144141375924014e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.81,5.3144141375924014e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.84,5.3144141375924014e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.87,5.314414137592402e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.9,5.314414137592402e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.93,5.314414137592402e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.96,5.3144141375924014e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
33.99,5.3144141375924014e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
34.02,5.314414137592402e-5,2.1877797476493366,0.9182170364622674,5.8133838104229626e-5
34.05,5.314414137592402e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
34.08,5.314414137592402e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
34.11,5.3144141375924014e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
34.14,5.3144141375924014e-5,2.187779747649336,0.9182170364622675,5.8133838104229545e-5
34.17,5.3144141375924014e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
34.2,5.314414137592402e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
34.23,5.314414137592402e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
34.26,5.3144141375924014e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
34.29,5.3144141375924014e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
34.32,5.3144141375924014e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
34.35,5.314414137592402e-5,2.187779747649336,0.9182170364622674,5.8133838104229626e-5
